business_id,stars,review_count,review_frequency,avg_sentiment,checkin_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density
7u40cyMxw4iGosMdkesoEQ,2.0,10,0.0,0.0,17.0,1.0,1,1,0,0,1,70114.0,40.0
CMh5bkpgksnDq9itn-FlHw,3.5,142,0.19339242546333602,0.0,400.0,2.0,1,0,0,1,1,70119.0,214.0
b06mEoZMqTxhqoR7rArm9A,5.0,13,1.0,0.0,11.0,2.0,1,0,0,1,1,70116.0,227.0
mFWFtD6bXdpLz8bDXe-LHw,5.0,52,0.2631578947368421,0.0,44.0,1.0,1,1,0,1,0,70130.0,602.0
pHFptwQwCTXGDGJKApjwMQ,2.5,19,0.0,0.0,4.0,2.0,1,1,0,0,0,70130.0,602.0
YwezxSSXcrT5GOTI5MddPg,4.0,330,0.49057233439012177,0.0,518.0,2.0,1,0,0,0,1,70115.0,267.0
UnQriKTiNsYnyPE3Rt8lTQ,4.0,1087,1.8011435832274458,0.0,1662.0,2.0,0,0,1,1,0,70116.0,227.0
w-0Gm5hKaX6mHRXoA0Ylrg,3.5,325,0.3635516196690748,0.0,465.0,2.0,1,1,0,1,1,70116.0,227.0
JbQIevhHJJJP2mmjz1TgqA,4.5,18,0.1360544217687075,0.0,40.0,1.0,1,0,0,0,1,70129.0,6.0
ujyjBLOzSXKO3RrbpJ4N4g,4.0,128,0.15681818181818183,0.0,218.0,1.0,1,0,0,0,1,70119.0,214.0
o2P1MM4EKIBrHodEtcDGdQ,3.0,14,0.11385199240986717,0.0,11.0,2.0,0,0,0,0,0,70122.0,49.0
7ybQY-BKNvlzEEjIQOkA4g,4.0,416,1.0114285714285713,0.0,560.0,2.0,0,0,1,1,0,70130.0,602.0
1ODBqsrWYKcby46CHOYjRw,5.0,5,0.048115477145148355,0.0,12.0,2.0,0,0,0,0,0,70116.0,227.0
RK05A9eb4axdX9JvpEzNXw,3.0,10,0.0,0.0,28.0,2.0,1,1,1,0,0,70130.0,602.0
Eg9InViFO0EYOP40Im8Hpw,4.5,133,0.4151291512915129,0.0,93.0,2.0,1,0,0,0,1,70115.0,267.0
UjFLIhKTOiFcQiziOA9rgA,4.0,224,0.30176026823134955,0.0,560.0,2.0,0,0,1,1,1,70118.0,165.0
7D5-a53BLau19RpMu-L3zg,4.0,389,0.8224076281287246,0.0,1024.0,2.0,1,0,1,1,0,70130.0,602.0
b0zp6rgcv7ZcjToRoVhcmQ,4.0,227,0.6934058463630184,0.0,350.0,2.0,0,0,1,1,0,70130.0,602.0
9MdAr_MK8YUzYsEHMf1QeA,4.0,33,0.19108280254777069,0.0,26.0,2.0,1,0,1,1,1,70126.0,35.0
3wq2chcgOs5D7f6KHcINmg,4.0,104,0.12705882352941178,0.0,327.0,2.0,1,1,0,0,1,70122.0,49.0
jziRKhtHxeJPAPWS21jRYw,2.5,322,0.42072123640526615,0.0,1202.0,2.0,1,0,1,0,1,70130.0,602.0
XqGNxBmAo2Jm5DibhJcrOQ,3.5,5,0.0,0.0,27.0,2.0,1,0,0,0,0,70130.0,602.0
FjcqIkrk9hDx7q_OvqeyWQ,1.5,5,0.0,0.0,16.0,1.0,1,1,0,0,1,70117.0,144.0
xZKhj_0PWf9F0ubRyFG5og,4.5,58,0.3738317757009346,0.0,49.0,2.0,1,0,0,0,1,70115.0,267.0
fzWfyNec66KVLoulLP2E5A,3.5,178,0.4504504504504505,0.0,153.0,2.0,1,1,1,0,1,70116.0,227.0
qhhznOo5NgdkhAti7qj3dA,1.5,16,0.021770682148040642,0.0,19.0,1.0,1,0,0,0,1,70125.0,57.0
D7Yx4GIb_q4-7uV4zH6SUg,3.0,39,0.11207970112079702,0.0,70.0,2.0,1,0,0,1,1,70130.0,602.0
mnq8JNUjIBwUoLBk-b2V9g,4.0,67,0.0857843137254902,0.0,514.0,1.0,1,0,0,0,0,70112.0,173.0
dclL14pr7OojCOKJ_ZbMbQ,4.5,638,0.874359984245766,0.0,2393.0,2.0,1,0,0,0,1,70119.0,214.0
SYCGlb0WFyyVxD2K9Z-YuA,4.0,220,0.16605166051660517,0.0,260.0,2.0,1,1,0,1,1,70119.0,214.0
fUUNiG5x6wP84ty5GoqtRw,5.0,18,0.9677419354838709,0.0,14.0,2.0,1,1,0,0,0,70130.0,602.0
rsMbMeW7IbXxPFh4WwbddQ,4.5,577,0.9281103939461384,0.0,994.0,2.0,1,0,1,1,1,70118.0,165.0
tVkVP7L8W4on7z58o9vWjw,3.5,16,1.0,0.0,33.0,2.0,0,0,0,0,0,70116.0,227.0
zBDQ3eK0jKsP64K_Xx2jgg,4.5,9,1.0,0.0,6.0,2.0,1,1,0,0,0,70112.0,173.0
KCek4cfa3JKg2iv4InXHww,4.0,5,0.0,0.0,48.0,1.0,1,0,0,0,1,70123.0,27.0
wlRUC49YirsCBdv7wa3cmg,3.5,13,0.0,0.0,14.0,1.0,1,1,0,0,1,70126.0,35.0
LY6hHivaMJIPJNv_3oBIPQ,4.5,125,0.5627198124267292,0.0,69.0,2.0,0,1,0,0,0,70113.0,58.0
0a9zhrYfp-KDqhMxA3bWWQ,4.5,15,0.3033367037411527,0.0,10.0,1.0,0,0,0,0,0,70117.0,144.0
Nu-DLt0yxVO89R0FsSJm2g,3.0,186,0.49872122762148335,0.0,298.0,2.0,1,0,0,0,1,70118.0,165.0
9ziM5f6VHOnMy8Izv8xmVw,3.5,28,1.1538461538461537,0.0,41.0,1.0,1,1,0,1,1,70112.0,173.0
WiPnAz338Izc57LchvqgKg,3.0,18,0.14331210191082802,0.0,30.0,2.0,1,1,0,0,0,70130.0,602.0
6UfCEQPCW4MdwPDJK3n1-g,3.0,7,1.0,0.0,18.0,1.0,1,0,0,0,1,70122.0,49.0
_h94BxrrFKPvzUIRx3Xkhg,3.5,796,0.9423604757548033,0.0,1197.0,2.0,0,0,1,1,0,70130.0,602.0
Be98zvL0WXe21b2FIVuwjQ,3.5,7,0.0,0.0,2.0,2.0,0,1,0,0,0,70126.0,35.0
uR7G8I4Cef9D9R340TN24Q,4.0,1059,1.955503512880562,0.0,1529.0,2.0,1,0,1,1,1,70130.0,602.0
qi2MFcotB3YgiC0SJr2FmQ,3.5,220,0.24469820554649266,0.0,519.0,1.0,1,1,0,1,1,70115.0,267.0
dRMkNHJbUwHWY56vem8V_w,4.5,11,0.0,0.0,58.0,1.0,1,0,0,1,1,70116.0,227.0
2gSDnkxyr8zZ22qGHS8PwQ,4.5,13,1.0,0.0,27.0,1.0,1,0,0,0,0,70126.0,35.0
cW2jouXxw1XFN8t35hnrDA,4.5,24,1.0,0.0,16.0,2.0,0,0,0,0,0,70056.0,4.0
eca8IpdiY5ZNCgWAl4zXHQ,3.5,81,0.3157894736842105,0.0,120.0,2.0,1,0,1,0,1,70112.0,173.0
ni3P3lnjdJyTuYgmljyGaQ,3.0,37,0.19736842105263158,0.0,43.0,2.0,1,0,1,1,1,70123.0,27.0
9TDyIOrSrncpsAUxVqx3aA,4.0,409,0.5523255813953488,0.0,1313.0,2.0,1,0,1,1,0,70130.0,602.0
L2bYnTMtQwSn7Z-W8ZL8fA,3.0,39,0.15560165975103735,0.0,74.0,2.0,1,0,1,1,1,70118.0,165.0
Hd_SIjvFQbcPuTwnKeiNuA,4.5,89,0.2833158447009444,0.0,80.0,1.0,1,0,0,1,0,70117.0,144.0
j1jTaGWZdKcxmkDRHlN6wg,3.0,12,0.0,0.0,7.0,2.0,0,0,0,0,0,70114.0,40.0
TcNZXteosegb1RO4O5hREw,4.5,2160,3.283234546994073,0.0,5407.0,2.0,1,1,0,1,1,70119.0,214.0
ku8cAVBLaF_4rI-yK6gNnQ,4.0,1598,4.724682325760493,0.0,2305.0,3.0,0,0,1,0,1,70130.0,602.0
rIv_HEmn9ugEAbBS_sSLKQ,4.0,48,2.112676056338028,0.0,47.0,2.0,1,1,1,0,0,70130.0,602.0
Xhnkg91ACCXkA9_kfGkNiA,4.5,10,0.0,0.0,7.0,2.0,0,0,0,1,0,70116.0,227.0
IcWlx0OMwkP96MQbT4_6Pw,2.5,68,0.3435114503816794,0.0,159.0,2.0,1,0,0,1,1,70115.0,267.0
qb28j-FNX1_6xm7u372TZA,4.0,3902,4.584221748400853,0.0,9574.0,2.0,0,0,0,0,1,70116.0,227.0
2Sgt5ekJ7F785czScIZEYg,4.5,229,0.6018808777429467,0.0,392.0,1.0,1,1,0,1,1,70115.0,267.0
nTBStZYJfHGdSZJbpaBiPA,4.0,933,1.6933546837469977,0.0,2006.0,1.0,1,0,0,0,1,70130.0,602.0
4-vRC6g1LOXyXXe4EfxBwg,4.5,190,0.23369036027263876,0.0,379.0,1.0,1,0,0,0,1,70116.0,227.0
ngosa7gVH134bQfXR5JboQ,3.5,174,0.23311416616855948,0.0,377.0,3.0,1,1,1,0,0,70130.0,602.0
jQNmnjrNd1tJXOg9bfB5hA,3.0,244,0.23515224600542659,0.0,528.0,2.0,1,0,0,0,1,70130.0,602.0
DH_aRlDhnzsJTh1ffWwt_Q,4.5,124,0.1653543307086614,0.0,244.0,2.0,1,0,0,1,1,70115.0,267.0
qccY4drx-7ZlQUSkzMI_7g,4.0,42,0.2469135802469136,0.0,124.0,1.0,1,0,0,0,0,70119.0,214.0
zRWtPxp8lHfcGtIl15_iXA,4.0,37,0.49180327868852464,0.0,78.0,2.0,1,1,0,1,0,70130.0,602.0
wGhlVNlqJmMFYqLIva3COw,4.0,25,0.04181184668989547,0.0,61.0,2.0,1,0,0,0,1,70127.0,29.0
PaR2isOWxfREi7KmzUNZfg,3.5,5,0.0,0.0,4.0,1.0,0,0,0,0,0,70117.0,144.0
jar_5KMQZtgOseRdUN3L0w,4.0,872,0.648,0.0,3040.0,2.0,1,0,0,1,1,70115.0,267.0
vAlG57_mZtazKbHBH39T8w,4.5,60,0.0,0.0,71.0,2.0,1,1,0,1,1,70122.0,49.0
Fd0t6Mc0uxUdhWzVwZSITA,3.5,8,0.6040268456375839,0.0,12.0,2.0,0,0,0,0,1,70130.0,602.0
M2h3vq8WeSiQAmyJtrPvbQ,4.0,751,0.9564048396389476,0.0,992.0,3.0,0,0,1,0,0,70130.0,602.0
_LdViafM7oxU9LH8cZBiMw,3.5,38,0.15018773466833543,0.0,86.0,1.0,1,0,0,1,1,70115.0,267.0
QIffr_fNUkbISage89uPYA,3.5,19,1.3235294117647058,0.0,36.0,2.0,1,0,0,0,0,70116.0,227.0
B4zE07aML4DoLFd8gMVMPQ,4.5,31,0.09063444108761329,0.0,187.0,2.0,1,0,0,1,0,70119.0,214.0
jQ2yK-xIOvoxeM3lIJWMdA,4.5,35,0.47058823529411764,0.0,23.0,2.0,0,0,0,1,0,70119.0,214.0
x3JvbhU7wIYcpMVCdMMTqw,4.0,325,0.6917599186164802,0.0,504.0,2.0,1,1,0,1,1,70115.0,267.0
0vi741BLMGl2QPeTXWeG2w,3.5,550,0.46108374384236456,0.0,1083.0,2.0,1,0,0,0,1,70130.0,602.0
Y16H2fSdBeriQgDD_A-aFw,3.5,6,0.0,0.0,10.0,2.0,0,0,0,0,0,70116.0,227.0
u9-j3bwMcaMq9CWwuucqsA,3.5,43,0.28846153846153844,0.0,92.0,2.0,1,0,0,1,1,70119.0,214.0
945COKKrD_bTDznBeHqksw,1.5,32,0.06219765031098825,0.0,28.0,2.0,1,1,0,0,1,70126.0,35.0
hNuRKVOgigDdcvwqH7v8Jw,1.5,9,0.0,0.0,56.0,1.0,0,1,0,0,1,70130.0,602.0
aIVk0IEUj7rPaAMeAmBSGg,3.5,381,0.4961606615475488,0.0,390.0,2.0,1,1,0,0,1,70119.0,214.0
rVRh3PnjYwSaVvGs0joh5w,3.0,87,0.1625526791089705,0.0,542.0,2.0,1,1,0,1,1,70119.0,214.0
6LEDNjDyBh_Vin_uZrPvoQ,3.5,10,0.0,0.0,33.0,1.0,1,0,0,0,1,70126.0,35.0
ezh8ZxOKYVK9PYPHZNtEkQ,4.0,11,0.09554140127388536,0.0,7.0,3.0,0,0,0,1,0,70130.0,602.0
NtglwXi9aLXenlprL49MjQ,1.5,44,1.0,0.0,4.0,1.0,1,1,0,0,0,70130.0,602.0
gcboPfvHc2Kv8s_f5L0HIw,5.0,23,1.0,0.0,19.0,2.0,1,0,0,1,0,70130.0,602.0
JEzCDS9mTwTHUqdPiWScXw,4.5,64,0.2648171500630517,0.0,76.0,2.0,1,1,0,1,1,70115.0,267.0
vhw5DnAvZZHqDjrEHKoNbQ,4.0,55,0.3345724907063197,0.0,39.0,2.0,1,1,1,1,0,70119.0,214.0
3NNRlx0GS0mzrTYCx8m8FQ,4.0,162,0.7608695652173912,0.0,131.0,2.0,0,0,1,1,0,70130.0,602.0
FSvFk1lWR0YBYP_-L_iLTQ,3.5,255,0.24227234753550542,0.0,847.0,1.0,1,0,0,1,0,70118.0,165.0
tGVlA6AaNJWYSBZ1bQbi7Q,3.5,11,1.0,0.0,121.0,1.0,1,1,0,0,0,70124.0,69.0
CQQHON44VFVqcCwsalwLQg,3.5,165,0.1293759512937595,0.0,481.0,2.0,1,0,0,1,0,70119.0,214.0
ecGqst5qksmuh9qImAzXKg,3.5,59,0.1092896174863388,0.0,240.0,1.0,1,1,0,0,0,70130.0,602.0
tJeIs6nUl2590FrgqntBBA,4.5,19,0.8,0.0,12.0,2.0,1,0,1,1,0,70116.0,227.0
lmcrVOvJUydTmnZIAIZlAg,3.5,205,1.0122699386503067,0.0,374.0,2.0,1,0,0,0,1,70130.0,602.0
FNsMxoaTa-HCbAxP0Baj9Q,4.0,58,0.0,0.0,128.0,2.0,1,1,0,0,1,70112.0,173.0
M176-LxXhDS2RZzYGzAa1g,4.5,11,0.19148936170212766,0.0,2.0,2.0,0,0,0,1,0,70112.0,173.0
3DKGhJXrqhVOQGFNiSp9Vg,4.0,219,0.19081272084805653,0.0,493.0,1.0,1,1,0,1,1,70130.0,602.0
uM1ahq0ZG5utDIV3JwjHyA,4.5,42,0.23928215353938187,0.0,27.0,2.0,0,0,0,0,1,70122.0,49.0
tUAG5hK3O3M52isPh98DMw,3.0,14,1.0,0.0,1.0,2.0,0,0,0,1,0,70115.0,267.0
EExxDfN4Rp_n6dzK_XOoNw,3.5,20,0.0706713780918728,0.0,44.0,1.0,1,1,0,0,1,70117.0,144.0
AZJpX5slpbZUTU9INbwu0g,3.5,109,0.8433734939759036,0.0,65.0,2.0,1,0,0,1,0,70125.0,57.0
FNwvXKcoN_WZzOOKqrfFAQ,4.5,97,0.0949367088607595,0.0,184.0,2.0,1,1,1,0,1,70114.0,40.0
Tf_Oj8uWRvXmqkEmntzTdA,4.0,357,0.8559401309635173,0.0,381.0,2.0,1,0,1,1,1,70115.0,267.0
7jPySMocq3QkmTalOCJ5mg,4.0,89,0.246367656348705,0.0,66.0,2.0,1,0,0,0,1,70125.0,57.0
V9VLhHdSFpFi4yXFqVcVEA,4.0,1926,3.3522727272727275,0.0,2831.0,3.0,1,1,1,1,0,70130.0,602.0
eObo_Ox6xQkTAQadT6i_1w,3.0,8,0.13793103448275862,0.0,102.0,1.0,1,1,0,1,1,70122.0,49.0
hVS67L6bYtNZyuvqDX2O6w,4.0,53,0.14563106796116507,0.0,44.0,2.0,1,1,0,1,1,70124.0,69.0
FlyfDPS41F8R9f5KHA8g2Q,3.5,375,0.3611846857693234,0.0,900.0,2.0,1,1,1,0,1,70115.0,267.0
9zlspOuU7cXAVesgah7udA,3.5,68,0.718562874251497,0.0,143.0,2.0,1,0,0,1,1,70118.0,165.0
FIUCEBg9hqVA-ZScn7N2IA,4.5,120,0.28191072826938135,0.0,146.0,2.0,1,0,0,1,1,70114.0,40.0
2EOinQpyU4ChpyJ4KusO2A,4.5,152,0.2530933633295838,0.0,214.0,2.0,1,1,0,1,1,70119.0,214.0
GSHT0JSXO7GIvZxZbxrIUw,2.0,6,0.0,0.0,9.0,2.0,0,0,0,0,0,70119.0,214.0
OmsjHUh-b1Y7yVtB_DNotg,4.0,7,0.0,0.0,8.0,2.0,0,0,1,1,0,70112.0,173.0
CN7jokrm2N1-xonoSaBhNw,3.5,11,0.07025761124121781,0.0,60.0,2.0,1,1,0,0,0,70112.0,173.0
XhGLpXHdnA481n0aHDdkpQ,4.0,145,0.33893129770992364,0.0,625.0,2.0,1,0,1,0,0,70130.0,602.0
L1rZAQjCJ8qNhpOsNqHGwA,3.5,20,1.0,0.0,36.0,2.0,1,0,0,0,1,70118.0,165.0
boKv2_AvOSF2JRwrSoRI3g,3.5,113,0.10909090909090909,0.0,242.0,2.0,1,0,0,1,1,70123.0,27.0
M_kUmrxKKvyxSC2VxtnMZQ,2.5,13,0.45801526717557256,0.0,14.0,1.0,1,0,0,1,1,70130.0,602.0
Hz0p2RasO5tjll-AdjpJqw,4.0,185,0.19948519948519947,0.0,363.0,1.0,1,0,0,1,0,70130.0,602.0
13jzD3emK7N-CtmFW-VzGg,4.0,18,0.07722007722007722,0.0,15.0,1.0,1,1,0,0,0,70113.0,58.0
Cj8XGYTnuFQYpORBbOywUA,2.5,15,0.1258741258741259,0.0,24.0,1.0,1,1,0,0,1,70119.0,214.0
QwawOSEJKaFd5yCYtrN6DQ,4.0,66,0.13084565059365158,0.0,677.0,2.0,0,0,0,0,1,70130.0,602.0
z_37EXfWEVMV4telxsbGMw,4.0,140,0.32271410839884157,0.0,402.0,1.0,0,0,0,1,0,70130.0,602.0
OrpS_YNDY-pPevfnWXzV2Q,2.5,12,0.0,0.0,14.0,1.0,0,1,0,0,1,70122.0,49.0
DqxSNLrBGwu0WIglOAWZnA,5.0,17,1.2121212121212122,0.0,5.0,2.0,1,1,0,1,0,70116.0,227.0
pefdBgay60yn4Wtih7t9lA,4.5,101,0.11446409989594174,0.0,466.0,1.0,1,0,0,0,0,70117.0,144.0
kjz72NN70ReOr-SnakKh_Q,1.5,5,0.0,0.0,2.0,1.0,0,0,0,0,0,70126.0,35.0
Vbo4aI3FnETTFSHzV8qBUw,5.0,5,0.0,0.0,0.0,2.0,0,0,0,0,0,70116.0,227.0
2jX71Q0_nAD9X5An84fs_Q,4.5,43,0.18927444794952683,0.0,22.0,2.0,0,0,0,1,0,70117.0,144.0
f8iOoNBCwYoHJHvcokphOw,3.5,10,0.262582056892779,0.0,16.0,1.0,1,0,0,0,1,70121.0,17.0
XwpjTjy_jwWGAlG_rt1Hrg,5.0,128,0.2983219390926041,0.0,108.0,1.0,1,1,0,1,1,70116.0,227.0
5GctUoyvvfVS43ZMWtLKFA,4.5,28,1.89873417721519,0.0,12.0,2.0,0,0,0,0,0,70130.0,602.0
1JXJbmiVaLK2Wc2-reqQ5w,1.5,17,1.0,0.0,32.0,1.0,1,1,0,0,1,70131.0,17.0
6xA3Zg26SbaftWvzf6Rn4Q,4.0,147,0.36759700476514634,0.0,164.0,2.0,1,1,0,0,1,70112.0,173.0
06NHXjVHiGKNpZ2XeajVkA,4.0,295,0.38798022061620385,0.0,863.0,2.0,1,0,0,1,1,70115.0,267.0
lQTYsqT-9r-8iw6w0Oa0uw,4.5,14,1.0,0.0,26.0,2.0,1,0,0,1,0,70117.0,144.0
uDYln8JtfxBpj5Vg04BRKQ,3.0,30,0.46875,0.0,39.0,2.0,0,0,0,0,1,70130.0,602.0
JlHO0nd0yXCQbiIIvJm2jQ,3.5,151,0.1509433962264151,0.0,277.0,2.0,1,0,0,1,0,70116.0,227.0
uL4jKuA41fQ-AUFBUUcrww,4.5,70,6.666666666666667,0.0,35.0,2.0,1,1,0,1,1,70116.0,227.0
ar-SQg2423FSVxRcaxorVg,4.0,169,0.42938931297709926,0.0,601.0,2.0,1,1,0,1,1,70115.0,267.0
d9dVFz8aR3drOoR5VYU8NQ,5.0,5,1.0,0.0,5.0,1.0,1,0,0,0,0,70116.0,227.0
8pzVSfj7R3yzOlTepfcIzA,4.0,97,0.16949152542372883,0.0,329.0,1.0,0,0,0,1,0,70130.0,602.0
pKvKZCB0fq4KgtK2Pc0yaQ,4.5,110,1.0317460317460319,0.0,88.0,2.0,1,0,0,1,0,70116.0,227.0
3TNpd3OD2a6DZcx9DI9Olw,4.0,34,0.24590163934426232,0.0,73.0,2.0,1,0,1,0,0,70130.0,602.0
EagkHaaC-kUozD3MPzbRIw,4.0,2406,2.543741588156124,0.0,5678.0,2.0,0,1,0,0,1,70116.0,227.0
E8_9MKASoMIDD6HWl8gZwg,4.0,10,0.0,0.0,13.0,2.0,1,0,0,1,0,70130.0,602.0
KGfw-g_JtizLJb4YmRB2Ig,4.0,169,0.29737609329446063,0.0,339.0,2.0,1,0,1,0,0,70117.0,144.0
auZbZhgtKOppjDEikrIeNw,4.0,57,0.35847647498132934,0.0,25.0,3.0,0,0,1,1,0,70130.0,602.0
GIo6CTonm96GbnHqLsw04g,3.5,479,0.5360298448851364,0.0,2128.0,2.0,1,0,1,1,1,70130.0,602.0
95d60_mjUg2kLy-bhDLC6w,4.0,144,0.18930041152263374,0.0,710.0,2.0,1,0,0,1,1,70119.0,214.0
hay0mXRcirAgdKWnBblidQ,4.0,6,0.0,0.0,1.0,2.0,0,0,0,0,0,70123.0,27.0
SoiO_O-zWB_tjInFX-Ohew,2.5,6,0.0,0.0,0.0,2.0,0,0,0,0,0,70118.0,165.0
RLlOK2fL6xU1sfIPiP2QBw,3.5,2473,2.760180995475113,0.0,4192.0,2.0,1,0,0,0,1,70112.0,173.0
YxZJXr_a-Oie6O-Lk9C6zA,3.5,359,0.3128371089536138,0.0,687.0,2.0,1,1,0,0,1,70124.0,69.0
G6BsgXWHqddv-bGKS1NcyA,4.0,57,0.2,0.0,173.0,1.0,1,1,0,0,1,70123.0,27.0
snguCYg0ierKRuUTxCDH7w,4.5,432,0.5964467005076143,0.0,1480.0,2.0,0,0,0,1,0,70116.0,227.0
yYr6etwcJPbJCXVc2FvOIg,3.5,31,10.0,0.0,56.0,3.0,1,0,1,0,0,70113.0,58.0
82_lGisVlstS_ojKZw9qNw,5.0,132,0.31712473572938693,0.0,133.0,2.0,1,1,0,1,1,70118.0,165.0
Tpc-9OGNmHSGzxa5RT4IDA,3.5,15,0.19108280254777069,0.0,19.0,2.0,1,0,0,0,0,70112.0,173.0
zVUgD30JzlxUke3IHTlGTg,4.5,11,0.0,0.0,11.0,2.0,0,0,0,1,0,70119.0,214.0
4-by_flBJX3k2U0gVfcntQ,2.5,81,0.06520164211543106,0.0,496.0,1.0,1,0,0,1,0,70118.0,165.0
Ztbcpzx9sQdNQnKx8yghTA,4.5,62,0.3605769230769231,0.0,56.0,2.0,1,0,0,1,0,70130.0,602.0
ChlcxTEoWBQJXJ2Xb2vm5g,4.0,2417,3.5363347655520267,0.0,3317.0,2.0,0,0,1,0,1,70130.0,602.0
WRFhNoO4W3-KK9tDBv49wQ,4.5,38,0.5084745762711864,0.0,24.0,2.0,1,1,0,1,1,70113.0,58.0
gTC8IQ_i8zXytWSly3Ttvg,4.5,3837,3.9678050902762676,0.0,8855.0,2.0,1,1,0,1,1,70130.0,602.0
CG1Bb2MTraJYTHCPFm72XA,4.5,800,1.4348462664714496,0.0,1108.0,2.0,1,1,1,1,1,70115.0,267.0
cp2ZSHXibAxCHvJoPPyLag,4.0,65,0.24089935760171308,0.0,217.0,1.0,1,0,0,1,1,70117.0,144.0
T3hRVrL3Yyy27iOvvKW8Ig,4.5,12,0.7936507936507937,0.0,17.0,2.0,1,1,0,1,0,70130.0,602.0
ECOUuwE5H1HHE8xBfNAjFg,3.5,929,0.8463949843260189,0.0,2179.0,2.0,1,0,1,1,1,70130.0,602.0
wXyHGKmlvQUBGexb2my0JQ,3.5,244,0.21475770925110133,0.0,676.0,1.0,1,0,0,0,1,70118.0,165.0
QsgDdC2znJ763rFHilncZQ,3.5,266,0.5029337803855826,0.0,405.0,2.0,1,0,0,1,1,70130.0,602.0
956T4LrfnQCeiCtm9YXxTg,3.5,13,0.0,0.0,49.0,1.0,1,0,0,1,1,70112.0,173.0
eLjXnfYwkr8zz0VhwMhOGw,4.0,419,0.375,0.0,907.0,2.0,1,1,1,1,1,70115.0,267.0
Yr2SUyNncEwy-LgE-eU7kQ,4.0,40,0.09540636042402827,0.0,24.0,2.0,1,1,0,0,1,70122.0,49.0
cIBr1KeRLTpgvTpF8z2nFQ,3.5,226,0.2063628546861565,0.0,653.0,1.0,1,0,0,0,0,70130.0,602.0
on7gQn2iqESQPezuFGyQvQ,4.5,18,0.0,0.0,33.0,1.0,1,0,0,0,0,70112.0,173.0
6C0IhZMfk7mhpjTBcdsX1g,4.0,61,0.03579098067287044,0.0,276.0,2.0,1,1,0,1,1,70124.0,69.0
GIXRcLiCLGLP2fdCtz9zcA,3.0,29,1.0,0.0,74.0,1.0,1,1,0,0,1,70121.0,17.0
kqh6VqnflT0PD78A9VAEgA,2.5,6,0.0,0.0,17.0,1.0,1,0,0,1,1,70118.0,165.0
a0EbgidUvF5DdlOumRh9_g,1.5,30,1.0,0.0,125.0,1.0,1,1,0,0,1,70115.0,267.0
854d-ziK_hQFmbNdvF3ZsA,4.5,166,0.22429906542056077,0.0,191.0,1.0,1,0,0,1,1,70118.0,165.0
SeLObMnlgTwz8PoT_gSZ0Q,4.5,54,0.8203125,0.0,73.0,2.0,0,0,0,1,0,70130.0,602.0
iN5-tzr6DV5q865R6NteXw,3.5,286,0.3787878787878788,0.0,855.0,2.0,1,0,1,1,0,70115.0,267.0
c-Drp2IuAXSqjvyzvOPBzQ,3.5,114,0.9051724137931034,0.0,151.0,2.0,0,0,1,1,1,70119.0,214.0
Ye5nmTmZ7cL7BQshqZeIWQ,4.0,276,0.5242718446601942,0.0,630.0,2.0,1,0,0,0,1,70115.0,267.0
nDAPnat5OFsNYAqFUCtVxg,4.0,6,0.0,0.0,13.0,1.0,0,0,0,0,0,70117.0,144.0
DsQw8P9fU8rfaKj2OFHZEw,3.5,34,0.6086956521739131,0.0,71.0,2.0,1,1,1,1,1,70130.0,602.0
SA10MB4CEw0YikMuhOxyYw,4.0,557,0.6369720747749826,0.0,1781.0,2.0,1,1,0,1,1,70116.0,227.0
DoINRSXLGdZLYEKxs0gOPA,2.5,7,0.09771986970684039,0.0,28.0,1.0,0,0,0,0,0,70130.0,602.0
qs9HgJkLAqd2B5QvjJEx2A,3.5,8,0.0,0.0,11.0,1.0,1,0,0,1,1,70115.0,267.0
bofSsh8KDjsMaXFhTJ2SkQ,3.5,6,0.0,0.0,4.0,1.0,0,0,0,0,0,70130.0,602.0
s_uuOfUsRMr8jxr1ofsE-Q,3.5,50,0.03291880029261156,0.0,214.0,1.0,1,1,1,0,1,70119.0,214.0
LckFAbXUoRLQDE0EoDfmiQ,1.5,5,0.0,0.0,39.0,1.0,0,0,0,0,0,70130.0,602.0
RatJCtQ8j4cG80vAPr9UAw,2.5,5,0.0,0.0,105.0,1.0,1,1,0,0,1,70119.0,214.0
yID8zq7b4YRcWn5Vcc-MuA,4.0,60,0.23648648648648649,0.0,56.0,2.0,1,1,0,0,1,70130.0,602.0
T7ihbv_VIy2aa4UwEr7orw,3.5,14,0.0,0.0,11.0,1.0,1,1,0,0,1,70127.0,29.0
zurZgdE3W9jJnU6VAgTdSg,4.5,53,0.0925925925925926,0.0,128.0,1.0,1,0,0,1,1,70130.0,602.0
i5oTNLL81YW4Y9-xdGb4xw,4.0,116,0.33919597989949746,0.0,42.0,2.0,1,1,0,1,0,70130.0,602.0
PiWXuHFgv7YcxSMJ2pTGAQ,4.5,7,1.0,0.0,33.0,3.0,0,0,0,0,0,70130.0,602.0
lUiBqk_EDh5ZkaWPsv-3iw,4.0,29,0.6382978723404256,0.0,67.0,1.0,1,0,0,0,0,70116.0,227.0
Bj7DL3SwmYHZYqPduAsa2w,3.5,1451,1.6233031674208145,0.0,2710.0,2.0,1,0,0,0,1,70130.0,602.0
