business_id,stars,review_count,review_frequency,avg_sentiment,checkin_count,price_range,takeout,delivery,reservations,outdoor_seating,good_for_kids,postal_code,competition_density
xxlbRiWWQkk-6LST3Hd12g,4.0,203,0.10633584404076207,0.27891449039094957,373.0,2.0,0,1,0,1,1,70124.0,69.0
UKpPU6X97oPd-dkCK8cheQ,3.5,469,0.41837571780147664,0.2613650820860808,1457.0,2.0,1,1,0,1,1,70130.0,602.0
xv_U__GI9gmzKIHT_TANnw,3.5,403,0.30889924000980634,0.20610016506129572,1516.0,2.0,1,1,1,0,1,70130.0,602.0
MDNDbOBk25yK7qphGMN9YQ,3.0,10,1.0,0.13946386946386943,10.0,3.0,0,0,0,0,1,70124.0,69.0
u7uFQCoHFtBKCtbWUm6yZw,4.0,1608,2.3983336639555644,0.28217799557023243,2599.0,3.0,0,0,1,0,1,70130.0,602.0
pn-ZjLcRvHKNpdookxK_ig,5.0,24,0.7258064516129031,0.18462245977562183,13.0,2.0,1,1,0,1,0,70112.0,173.0
qK75hn5wEEdkeaLL-6V93w,2.5,7,0.0,0.0,37.0,1.0,1,0,0,0,1,70115.0,267.0
KJBP978HQWTUXTTgwp32UA,2.5,19,0.11741682974559686,0.1723542240587695,34.0,2.0,1,1,0,1,1,70115.0,267.0
FEXhWNCMkv22qG04E83Qjg,4.0,1880,2.9374177786130424,0.2446670465260227,40109.0,1.0,1,0,0,1,1,70116.0,227.0
j00Jky-A3xhT4u7VtO6d2g,3.5,92,0.07573366992742189,0.23549904951013523,446.0,2.0,1,1,0,1,0,70119.0,214.0
vu9I6Yzz7PzI7t5aDOt6wg,2.5,80,0.22618231665524333,0.10549010512246924,85.0,3.0,1,0,1,1,1,70130.0,602.0
JbdGiAzMBRZdXIlDVISeBQ,2.5,7,1.0,0.08284090909090909,74.0,1.0,1,1,0,0,1,70119.0,214.0
nj_6YtupsFwSp8xYYyWKoQ,4.0,98,1.3385826771653544,0.3333070155644653,201.0,2.0,1,0,0,1,1,70130.0,602.0
zzbZtgPYZS8sTIWQH6DwEw,3.0,86,0.14437951185974562,0.09487735025134883,292.0,1.0,0,0,0,1,0,70115.0,267.0
Zt7SfTU6N9SKDvVvpNpoGg,4.0,87,1.153846153846154,0.31963755999498183,72.0,1.0,1,0,0,1,0,70115.0,267.0
V5DyIBYW095er0XOZd6ytQ,4.0,18,0.0546448087431694,0.2170743145743146,66.0,1.0,1,0,0,1,1,70119.0,214.0
7BP7gg_vpt0UVMH9SW3Q-w,3.0,30,0.0,0.0,149.0,2.0,1,0,0,1,1,70119.0,214.0
4hR7wf-vaL75ld0_otsTcQ,4.5,13,0.0,0.0,51.0,1.0,1,1,0,1,1,70170.0,9.0
zHy8953PyqX0CnPTXDn3zw,5.0,10,1.0,0.3065427383074441,5.0,2.0,1,1,0,1,0,70130.0,602.0
yklgi4y_mRyjayUuWApwGw,3.0,18,1.0,0.23914141414141413,98.0,1.0,1,0,0,1,0,70112.0,173.0
GDUtnmy4SzM_QLH8yDtomw,4.0,9,0.0,0.0,13.0,2.0,1,1,0,0,0,70130.0,602.0
iC12uB5WlrarJg55hVqieg,3.0,152,0.26182820395039047,0.2387572141266153,216.0,2.0,1,1,1,0,1,70112.0,173.0
_-otZU2dbPrEZyaVSMmvDg,4.0,186,0.4329004329004329,0.2945652800267589,524.0,1.0,1,1,0,1,1,70130.0,602.0
_X4t5U6oI6yXE9WBAtdu8w,4.5,81,1.0039370078740157,0.277259844096696,265.0,2.0,1,0,0,0,1,70130.0,602.0
v-wVkCLas3yapQ--sBSQ4Q,4.0,207,0.5405405405405406,0.3478024322929355,404.0,2.0,1,1,1,0,1,70130.0,602.0
ftpaEvx7cMJmHBdQKd4y-g,3.0,149,0.1685919450515142,0.17698735960408593,291.0,2.0,1,1,0,1,1,70130.0,602.0
Fj16uG6BNZOq5K8mS2HHiQ,4.0,192,0.30579399141630903,0.22982484704653522,200.0,2.0,1,0,0,1,1,70124.0,69.0
qQRoze1LzyB_iEhfUux3Mg,4.0,58,0.04453681710213777,0.11935605167262922,192.0,1.0,1,0,0,0,1,70122.0,49.0
s_9ERatPIp_7GSrzHlgGMg,4.0,46,0.08520037866834963,0.3025364028608076,92.0,1.0,1,0,0,0,1,70119.0,214.0
tCO8LJfSvnarbt7_vlFECA,4.5,27,0.08526187576126676,0.2981070877825724,17.0,2.0,1,0,0,0,1,70131.0,17.0
rtBrJkLRfSEdCqfXYZ-yNQ,2.0,49,0.11993146773272416,0.0018293720168720273,91.0,2.0,1,0,0,0,0,70130.0,602.0
dqJwAna6gTiPhS-k1F16sA,4.0,44,1.7142857142857142,0.18335638127304793,123.0,1.0,1,0,0,0,1,70112.0,173.0
wF-L8lZGy2H1q_06KJUHwg,3.5,166,0.38974017321785476,0.20755335380831283,266.0,2.0,1,0,1,0,1,70195.0,9.0
UaVFOX65gnMMRwgNL5KQiA,4.0,57,0.2557544757033248,0.23606451305799575,95.0,2.0,1,0,1,1,1,70115.0,267.0
zI3W8PA78uIoB1l9QlzS9w,4.5,32,1.0,0.40444214876033063,38.0,2.0,1,0,0,1,1,70117.0,144.0
MwonUzoiUq0dpEVlIVBryw,4.0,109,0.5945945945945946,0.3133314213166925,54.0,2.0,0,0,1,1,0,70130.0,602.0
iEl0YfLbbUy0itEd2Eh7ow,4.0,7,1.0,0.22410389610389606,12.0,2.0,1,0,1,0,0,70116.0,227.0
R3T_74k4uj2R6chmCruY1Q,3.0,300,0.4748338081671415,0.15954769419102358,1010.0,2.0,1,1,1,0,1,70130.0,602.0
fX57gus0k0WY92W8r-Mlwg,4.5,209,0.9801136363636365,0.33108180544464344,190.0,2.0,1,0,0,1,0,70130.0,602.0
sXSUzImYOcRRI3xtG2M85g,4.5,218,0.702928870292887,0.3818401441835623,279.0,1.0,1,1,0,1,1,70112.0,173.0
al3Ri6TEqa2rBzjHsn0T_g,4.0,649,0.8528428093645485,0.2856445549343846,1665.0,2.0,1,0,0,0,1,70112.0,173.0
LmnogRfCY-uaVJFtbfVBAg,4.0,15,0.4166666666666667,0.37267612649936865,7.0,2.0,1,0,0,0,1,70131.0,17.0
r-4s-gfqw85G1O6cmgog7g,4.5,25,0.05707038681039949,0.26640151515151517,47.0,1.0,1,1,0,0,1,70170.0,9.0
A0sbhBYYbg73L8uLYsDong,3.5,16,0.0,0.0,13.0,2.0,0,0,0,0,0,70112.0,173.0
TUOXiFkUGbjeYKJWWqz7YA,2.5,11,0.4316546762589928,0.2878322510822511,13.0,2.0,1,1,1,1,0,70130.0,602.0
yGyU_iKbbbjz7rLn0uD7Vg,4.0,91,0.11022044088176353,0.24608406512315287,112.0,1.0,1,1,1,1,1,70118.0,165.0
ayaL6dlw6ZcWyJgG86jOdw,4.5,50,0.13513513513513511,0.30721205290951664,36.0,2.0,1,1,0,1,0,70117.0,144.0
ZMx3hds9eH24geGkuOQN0A,3.5,131,0.08747855917667238,0.21292008779124422,262.0,2.0,1,0,0,1,1,70118.0,165.0
GUgIOkipkxvabF5jQCctVQ,3.0,319,0.28977871443624864,0.219164325075685,816.0,2.0,1,1,1,0,1,70118.0,165.0
PFk-usFhuzUOFg3EC7n1bg,3.0,13,1.0,0.11507575757575758,39.0,2.0,1,0,1,1,1,70117.0,144.0
Po3aZ9CLemP2E9PeovySPQ,4.0,10,0.0,0.0,2.0,2.0,0,1,0,0,0,70116.0,227.0
9xy6n17ulXeE-Bx-ngmRSQ,4.0,5,1.0,0.05881826506826507,11.0,1.0,1,1,0,0,1,70130.0,602.0
d5tOQdD8KA8v9YysvEGiiw,2.5,30,0.01975633849193283,0.08367540165927263,115.0,1.0,1,0,0,0,1,70127.0,29.0
99dN-202N0EzRqdaOA_eRQ,3.0,403,0.33353922174181594,0.11526267971067772,1547.0,2.0,1,1,1,1,0,70130.0,602.0
fnZdn_MvmKa3MmSbSyfkPA,3.5,11,1.0,0.13893939393939392,72.0,2.0,1,0,0,1,0,70130.0,602.0
AEmQSOm1OKR5GhxZtTOXeA,3.0,7,0.0,0.0,28.0,1.0,1,0,0,0,1,70112.0,173.0
ETIyqDHJtwX3YUChlLAYtg,4.0,59,0.1364877161055505,0.2437025802927379,192.0,1.0,1,0,0,0,1,70115.0,267.0
b9d9X2yhzxSVEbz_JIY_uA,4.5,66,1.141304347826087,0.323170912660607,31.0,2.0,0,0,1,1,0,70119.0,214.0
7u40cyMxw4iGosMdkesoEQ,2.0,10,0.0,0.0,17.0,1.0,1,1,0,0,1,70114.0,40.0
CMh5bkpgksnDq9itn-FlHw,3.5,142,0.19339242546333602,0.20874066993153323,400.0,2.0,1,0,0,1,1,70119.0,214.0
b06mEoZMqTxhqoR7rArm9A,5.0,13,1.0,0.3965584415584415,11.0,2.0,1,0,0,1,1,70116.0,227.0
mFWFtD6bXdpLz8bDXe-LHw,5.0,52,0.2631578947368421,0.27736764102963696,44.0,1.0,1,1,0,1,0,70130.0,602.0
pHFptwQwCTXGDGJKApjwMQ,2.5,19,0.0,0.0,4.0,2.0,1,1,0,0,0,70130.0,602.0
YwezxSSXcrT5GOTI5MddPg,4.0,330,0.49057233439012177,0.2140009960973935,518.0,2.0,1,0,0,0,1,70115.0,267.0
UnQriKTiNsYnyPE3Rt8lTQ,4.0,1087,1.8011435832274458,0.31174203579809845,1662.0,2.0,0,0,1,1,0,70116.0,227.0
w-0Gm5hKaX6mHRXoA0Ylrg,3.5,325,0.3635516196690748,0.0932049780781395,465.0,2.0,1,1,0,1,1,70116.0,227.0
JbQIevhHJJJP2mmjz1TgqA,4.5,18,0.1360544217687075,0.3640065426997245,40.0,1.0,1,0,0,0,1,70129.0,6.0
ujyjBLOzSXKO3RrbpJ4N4g,4.0,128,0.15681818181818183,0.11573238433650367,218.0,1.0,1,0,0,0,1,70119.0,214.0
o2P1MM4EKIBrHodEtcDGdQ,3.0,14,0.11385199240986717,0.22542600250271014,11.0,2.0,0,0,0,0,0,70122.0,49.0
7ybQY-BKNvlzEEjIQOkA4g,4.0,416,1.0114285714285713,0.2924466636303914,560.0,2.0,0,0,1,1,0,70130.0,602.0
1ODBqsrWYKcby46CHOYjRw,5.0,5,0.048115477145148355,0.28402987064769364,12.0,2.0,0,0,0,0,0,70116.0,227.0
RK05A9eb4axdX9JvpEzNXw,3.0,10,0.0,0.0,28.0,2.0,1,1,1,0,0,70130.0,602.0
Eg9InViFO0EYOP40Im8Hpw,4.5,133,0.4151291512915129,0.30393596597021866,93.0,2.0,1,0,0,0,1,70115.0,267.0
UjFLIhKTOiFcQiziOA9rgA,4.0,224,0.30176026823134955,0.25644670227845884,560.0,2.0,0,0,1,1,1,70118.0,165.0
7D5-a53BLau19RpMu-L3zg,4.0,389,0.8224076281287246,0.28087833784802446,1024.0,2.0,1,0,1,1,0,70130.0,602.0
b0zp6rgcv7ZcjToRoVhcmQ,4.0,227,0.6934058463630184,0.3214417377088855,350.0,2.0,0,0,1,1,0,70130.0,602.0
9MdAr_MK8YUzYsEHMf1QeA,4.0,33,0.19108280254777069,0.31565003268212277,26.0,2.0,1,0,1,1,1,70126.0,35.0
3wq2chcgOs5D7f6KHcINmg,4.0,104,0.12705882352941178,0.3126966106809857,327.0,2.0,1,1,0,0,1,70122.0,49.0
jziRKhtHxeJPAPWS21jRYw,2.5,322,0.42072123640526615,0.12721299958499335,1202.0,2.0,1,0,1,0,1,70130.0,602.0
XqGNxBmAo2Jm5DibhJcrOQ,3.5,5,0.0,0.0,27.0,2.0,1,0,0,0,0,70130.0,602.0
FjcqIkrk9hDx7q_OvqeyWQ,1.5,5,0.0,0.0,16.0,1.0,1,1,0,0,1,70117.0,144.0
xZKhj_0PWf9F0ubRyFG5og,4.5,58,0.3738317757009346,0.20261460112832064,49.0,2.0,1,0,0,0,1,70115.0,267.0
fzWfyNec66KVLoulLP2E5A,3.5,178,0.4504504504504505,0.2534125894488606,153.0,2.0,1,1,1,0,1,70116.0,227.0
qhhznOo5NgdkhAti7qj3dA,1.5,16,0.021770682148040642,-0.02413072047000618,19.0,1.0,1,0,0,0,1,70125.0,57.0
D7Yx4GIb_q4-7uV4zH6SUg,3.0,39,0.11207970112079702,0.1449840552965553,70.0,2.0,1,0,0,1,1,70130.0,602.0
mnq8JNUjIBwUoLBk-b2V9g,4.0,67,0.0857843137254902,0.20792154326458837,514.0,1.0,1,0,0,0,0,70112.0,173.0
dclL14pr7OojCOKJ_ZbMbQ,4.5,638,0.874359984245766,0.2647821513448164,2393.0,2.0,1,0,0,0,1,70119.0,214.0
SYCGlb0WFyyVxD2K9Z-YuA,4.0,220,0.16605166051660517,0.1832841969001573,260.0,2.0,1,1,0,1,1,70119.0,214.0
fUUNiG5x6wP84ty5GoqtRw,5.0,18,0.9677419354838709,0.26802618881663,14.0,2.0,1,1,0,0,0,70130.0,602.0
rsMbMeW7IbXxPFh4WwbddQ,4.5,577,0.9281103939461384,0.28885399984214216,994.0,2.0,1,0,1,1,1,70118.0,165.0
tVkVP7L8W4on7z58o9vWjw,3.5,16,1.0,0.06727272727272729,33.0,2.0,0,0,0,0,0,70116.0,227.0
zBDQ3eK0jKsP64K_Xx2jgg,4.5,9,1.0,0.6413636363636364,6.0,2.0,1,1,0,0,0,70112.0,173.0
KCek4cfa3JKg2iv4InXHww,4.0,5,0.0,0.0,48.0,1.0,1,0,0,0,1,70123.0,27.0
wlRUC49YirsCBdv7wa3cmg,3.5,13,0.0,0.0,14.0,1.0,1,1,0,0,1,70126.0,35.0
LY6hHivaMJIPJNv_3oBIPQ,4.5,125,0.5627198124267292,0.29035913687120013,69.0,2.0,0,1,0,0,0,70113.0,58.0
0a9zhrYfp-KDqhMxA3bWWQ,4.5,15,0.3033367037411527,0.21215943340750157,10.0,1.0,0,0,0,0,0,70117.0,144.0
Nu-DLt0yxVO89R0FsSJm2g,3.0,186,0.49872122762148335,0.10945882191184021,298.0,2.0,1,0,0,0,1,70118.0,165.0
9ziM5f6VHOnMy8Izv8xmVw,3.5,28,1.1538461538461537,0.2316526875901876,41.0,1.0,1,1,0,1,1,70112.0,173.0
WiPnAz338Izc57LchvqgKg,3.0,18,0.14331210191082802,0.3737893217893218,30.0,2.0,1,1,0,0,0,70130.0,602.0
6UfCEQPCW4MdwPDJK3n1-g,3.0,7,1.0,0.12365630739210286,18.0,1.0,1,0,0,0,1,70122.0,49.0
_h94BxrrFKPvzUIRx3Xkhg,3.5,796,0.9423604757548033,0.2650789316558366,1197.0,2.0,0,0,1,1,0,70130.0,602.0
Be98zvL0WXe21b2FIVuwjQ,3.5,7,0.0,0.0,2.0,2.0,0,1,0,0,0,70126.0,35.0
uR7G8I4Cef9D9R340TN24Q,4.0,1059,1.955503512880562,0.3242094875158997,1529.0,2.0,1,0,1,1,1,70130.0,602.0
qi2MFcotB3YgiC0SJr2FmQ,3.5,220,0.24469820554649266,0.22447534465806526,519.0,1.0,1,1,0,1,1,70115.0,267.0
dRMkNHJbUwHWY56vem8V_w,4.5,11,0.0,0.0,58.0,1.0,1,0,0,1,1,70116.0,227.0
2gSDnkxyr8zZ22qGHS8PwQ,4.5,13,1.0,0.2537116292798111,27.0,1.0,1,0,0,0,0,70126.0,35.0
cW2jouXxw1XFN8t35hnrDA,4.5,24,1.0,0.39448051948051954,16.0,2.0,0,0,0,0,0,70056.0,4.0
eca8IpdiY5ZNCgWAl4zXHQ,3.5,81,0.3157894736842105,0.15889660493827162,120.0,2.0,1,0,1,0,1,70112.0,173.0
ni3P3lnjdJyTuYgmljyGaQ,3.0,37,0.19736842105263158,0.2056248335824229,43.0,2.0,1,0,1,1,1,70123.0,27.0
9TDyIOrSrncpsAUxVqx3aA,4.0,409,0.5523255813953488,0.2939472355629329,1313.0,2.0,1,0,1,1,0,70130.0,602.0
L2bYnTMtQwSn7Z-W8ZL8fA,3.0,39,0.15560165975103735,0.032352904819482366,74.0,2.0,1,0,1,1,1,70118.0,165.0
Hd_SIjvFQbcPuTwnKeiNuA,4.5,89,0.2833158447009444,0.2559813009194322,80.0,1.0,1,0,0,1,0,70117.0,144.0
j1jTaGWZdKcxmkDRHlN6wg,3.0,12,0.0,0.0,7.0,2.0,0,0,0,0,0,70114.0,40.0
TcNZXteosegb1RO4O5hREw,4.5,2160,3.283234546994073,0.2908869120007202,5407.0,2.0,1,1,0,1,1,70119.0,214.0
ku8cAVBLaF_4rI-yK6gNnQ,4.0,1598,4.724682325760493,0.30329139505521174,2305.0,3.0,0,0,1,0,1,70130.0,602.0
rIv_HEmn9ugEAbBS_sSLKQ,4.0,48,2.112676056338028,0.31457641455766455,47.0,2.0,1,1,1,0,0,70130.0,602.0
Xhnkg91ACCXkA9_kfGkNiA,4.5,10,0.0,0.0,7.0,2.0,0,0,0,1,0,70116.0,227.0
IcWlx0OMwkP96MQbT4_6Pw,2.5,68,0.3435114503816794,0.04859060064214286,159.0,2.0,1,0,0,1,1,70115.0,267.0
qb28j-FNX1_6xm7u372TZA,4.0,3902,4.584221748400853,0.27212659201996614,9574.0,2.0,0,0,0,0,1,70116.0,227.0
2Sgt5ekJ7F785czScIZEYg,4.5,229,0.6018808777429467,0.3752485076359062,392.0,1.0,1,1,0,1,1,70115.0,267.0
nTBStZYJfHGdSZJbpaBiPA,4.0,933,1.6933546837469977,0.2927204534116906,2006.0,1.0,1,0,0,0,1,70130.0,602.0
4-vRC6g1LOXyXXe4EfxBwg,4.5,190,0.23369036027263876,0.17193679224981456,379.0,1.0,1,0,0,0,1,70116.0,227.0
ngosa7gVH134bQfXR5JboQ,3.5,174,0.23311416616855948,0.2127860563788135,377.0,3.0,1,1,1,0,0,70130.0,602.0
jQNmnjrNd1tJXOg9bfB5hA,3.0,244,0.23515224600542659,0.23659485831933466,528.0,2.0,1,0,0,0,1,70130.0,602.0
DH_aRlDhnzsJTh1ffWwt_Q,4.5,124,0.1653543307086614,0.25947274018209315,244.0,2.0,1,0,0,1,1,70115.0,267.0
qccY4drx-7ZlQUSkzMI_7g,4.0,42,0.2469135802469136,0.23057865015101858,124.0,1.0,1,0,0,0,0,70119.0,214.0
zRWtPxp8lHfcGtIl15_iXA,4.0,37,0.49180327868852464,0.21910781926406928,78.0,2.0,1,1,0,1,0,70130.0,602.0
wGhlVNlqJmMFYqLIva3COw,4.0,25,0.04181184668989547,0.1993001443001443,61.0,2.0,1,0,0,0,1,70127.0,29.0
PaR2isOWxfREi7KmzUNZfg,3.5,5,0.0,0.0,4.0,1.0,0,0,0,0,0,70117.0,144.0
jar_5KMQZtgOseRdUN3L0w,4.0,872,0.648,0.3013398209505834,3040.0,2.0,1,0,0,1,1,70115.0,267.0
vAlG57_mZtazKbHBH39T8w,4.5,60,0.0,0.0,71.0,2.0,1,1,0,1,1,70122.0,49.0
Fd0t6Mc0uxUdhWzVwZSITA,3.5,8,0.6040268456375839,0.2345014872313723,12.0,2.0,0,0,0,0,1,70130.0,602.0
M2h3vq8WeSiQAmyJtrPvbQ,4.0,751,0.9564048396389476,0.29232508266347573,992.0,3.0,0,0,1,0,0,70130.0,602.0
_LdViafM7oxU9LH8cZBiMw,3.5,38,0.15018773466833543,0.2687388017075517,86.0,1.0,1,0,0,1,1,70115.0,267.0
QIffr_fNUkbISage89uPYA,3.5,19,1.3235294117647058,-0.030154972342472348,36.0,2.0,1,0,0,0,0,70116.0,227.0
B4zE07aML4DoLFd8gMVMPQ,4.5,31,0.09063444108761329,0.2976147755753019,187.0,2.0,1,0,0,1,0,70119.0,214.0
jQ2yK-xIOvoxeM3lIJWMdA,4.5,35,0.47058823529411764,0.30901250225468974,23.0,2.0,0,0,0,1,0,70119.0,214.0
x3JvbhU7wIYcpMVCdMMTqw,4.0,325,0.6917599186164802,0.25851588540824405,504.0,2.0,1,1,0,1,1,70115.0,267.0
0vi741BLMGl2QPeTXWeG2w,3.5,550,0.46108374384236456,0.22690356497847602,1083.0,2.0,1,0,0,0,1,70130.0,602.0
Y16H2fSdBeriQgDD_A-aFw,3.5,6,0.0,0.0,10.0,2.0,0,0,0,0,0,70116.0,227.0
u9-j3bwMcaMq9CWwuucqsA,3.5,43,0.28846153846153844,0.21477081812728616,92.0,2.0,1,0,0,1,1,70119.0,214.0
945COKKrD_bTDznBeHqksw,1.5,32,0.06219765031098825,0.12153459195125861,28.0,2.0,1,1,0,0,1,70126.0,35.0
hNuRKVOgigDdcvwqH7v8Jw,1.5,9,0.0,0.0,56.0,1.0,0,1,0,0,1,70130.0,602.0
aIVk0IEUj7rPaAMeAmBSGg,3.5,381,0.4961606615475488,0.2582257465723569,390.0,2.0,1,1,0,0,1,70119.0,214.0
rVRh3PnjYwSaVvGs0joh5w,3.0,87,0.1625526791089705,0.2366722446042904,542.0,2.0,1,1,0,1,1,70119.0,214.0
6LEDNjDyBh_Vin_uZrPvoQ,3.5,10,0.0,0.0,33.0,1.0,1,0,0,0,1,70126.0,35.0
ezh8ZxOKYVK9PYPHZNtEkQ,4.0,11,0.09554140127388536,0.2274894781144781,7.0,3.0,0,0,0,1,0,70130.0,602.0
NtglwXi9aLXenlprL49MjQ,1.5,44,1.0,-0.17417027417027414,4.0,1.0,1,1,0,0,0,70130.0,602.0
gcboPfvHc2Kv8s_f5L0HIw,5.0,23,1.0,0.17644830659536545,19.0,2.0,1,0,0,1,0,70130.0,602.0
JEzCDS9mTwTHUqdPiWScXw,4.5,64,0.2648171500630517,0.2969240994974413,76.0,2.0,1,1,0,1,1,70115.0,267.0
vhw5DnAvZZHqDjrEHKoNbQ,4.0,55,0.3345724907063197,0.4242578375521084,39.0,2.0,1,1,1,1,0,70119.0,214.0
3NNRlx0GS0mzrTYCx8m8FQ,4.0,162,0.7608695652173912,0.2845870828612665,131.0,2.0,0,0,1,1,0,70130.0,602.0
FSvFk1lWR0YBYP_-L_iLTQ,3.5,255,0.24227234753550542,0.23901811433658224,847.0,1.0,1,0,0,1,0,70118.0,165.0
tGVlA6AaNJWYSBZ1bQbi7Q,3.5,11,1.0,0.00542929292929295,121.0,1.0,1,1,0,0,0,70124.0,69.0
CQQHON44VFVqcCwsalwLQg,3.5,165,0.1293759512937595,0.27240659039803145,481.0,2.0,1,0,0,1,0,70119.0,214.0
ecGqst5qksmuh9qImAzXKg,3.5,59,0.1092896174863388,0.1838491741393527,240.0,1.0,1,1,0,0,0,70130.0,602.0
tJeIs6nUl2590FrgqntBBA,4.5,19,0.8,0.3174380523989899,12.0,2.0,1,0,1,1,0,70116.0,227.0
lmcrVOvJUydTmnZIAIZlAg,3.5,205,1.0122699386503067,0.21660891637156707,374.0,2.0,1,0,0,0,1,70130.0,602.0
FNsMxoaTa-HCbAxP0Baj9Q,4.0,58,0.0,0.0,128.0,2.0,1,1,0,0,1,70112.0,173.0
M176-LxXhDS2RZzYGzAa1g,4.5,11,0.19148936170212766,0.35588120259837425,2.0,2.0,0,0,0,1,0,70112.0,173.0
3DKGhJXrqhVOQGFNiSp9Vg,4.0,219,0.19081272084805653,0.31852421959026556,493.0,1.0,1,1,0,1,1,70130.0,602.0
uM1ahq0ZG5utDIV3JwjHyA,4.5,42,0.23928215353938187,0.3482598210527898,27.0,2.0,0,0,0,0,1,70122.0,49.0
tUAG5hK3O3M52isPh98DMw,3.0,14,1.0,0.17345617345617345,1.0,2.0,0,0,0,1,0,70115.0,267.0
EExxDfN4Rp_n6dzK_XOoNw,3.5,20,0.0706713780918728,0.16865750378011143,44.0,1.0,1,1,0,0,1,70117.0,144.0
AZJpX5slpbZUTU9INbwu0g,3.5,109,0.8433734939759036,0.2032099371133735,65.0,2.0,1,0,0,1,0,70125.0,57.0
FNwvXKcoN_WZzOOKqrfFAQ,4.5,97,0.0949367088607595,0.40744501060533667,184.0,2.0,1,1,1,0,1,70114.0,40.0
Tf_Oj8uWRvXmqkEmntzTdA,4.0,357,0.8559401309635173,0.3186150522906681,381.0,2.0,1,0,1,1,1,70115.0,267.0
7jPySMocq3QkmTalOCJ5mg,4.0,89,0.246367656348705,0.26625536319746107,66.0,2.0,1,0,0,0,1,70125.0,57.0
V9VLhHdSFpFi4yXFqVcVEA,4.0,1926,3.3522727272727275,0.31517123601767927,2831.0,3.0,1,1,1,1,0,70130.0,602.0
eObo_Ox6xQkTAQadT6i_1w,3.0,8,0.13793103448275862,0.07275753590970983,102.0,1.0,1,1,0,1,1,70122.0,49.0
hVS67L6bYtNZyuvqDX2O6w,4.0,53,0.14563106796116507,0.2485768398268398,44.0,2.0,1,1,0,1,1,70124.0,69.0
FlyfDPS41F8R9f5KHA8g2Q,3.5,375,0.3611846857693234,0.23011698094623806,900.0,2.0,1,1,1,0,1,70115.0,267.0
9zlspOuU7cXAVesgah7udA,3.5,68,0.718562874251497,0.17923066018513112,143.0,2.0,1,0,0,1,1,70118.0,165.0
FIUCEBg9hqVA-ZScn7N2IA,4.5,120,0.28191072826938135,0.33756244565619564,146.0,2.0,1,0,0,1,1,70114.0,40.0
2EOinQpyU4ChpyJ4KusO2A,4.5,152,0.2530933633295838,0.37990845142767815,214.0,2.0,1,1,0,1,1,70119.0,214.0
GSHT0JSXO7GIvZxZbxrIUw,2.0,6,0.0,0.0,9.0,2.0,0,0,0,0,0,70119.0,214.0
OmsjHUh-b1Y7yVtB_DNotg,4.0,7,0.0,0.0,8.0,2.0,0,0,1,1,0,70112.0,173.0
CN7jokrm2N1-xonoSaBhNw,3.5,11,0.07025761124121781,0.07233633661207714,60.0,2.0,1,1,0,0,0,70112.0,173.0
XhGLpXHdnA481n0aHDdkpQ,4.0,145,0.33893129770992364,0.29980411550463826,625.0,2.0,1,0,1,0,0,70130.0,602.0
L1rZAQjCJ8qNhpOsNqHGwA,3.5,20,1.0,0.24449197860962565,36.0,2.0,1,0,0,0,1,70118.0,165.0
boKv2_AvOSF2JRwrSoRI3g,3.5,113,0.10909090909090909,0.25349456390914193,242.0,2.0,1,0,0,1,1,70123.0,27.0
M_kUmrxKKvyxSC2VxtnMZQ,2.5,13,0.45801526717557256,0.08133883477633477,14.0,1.0,1,0,0,1,1,70130.0,602.0
Hz0p2RasO5tjll-AdjpJqw,4.0,185,0.19948519948519947,0.24881217372061024,363.0,1.0,1,0,0,1,0,70130.0,602.0
13jzD3emK7N-CtmFW-VzGg,4.0,18,0.07722007722007722,0.3586212572150072,15.0,1.0,1,1,0,0,0,70113.0,58.0
Cj8XGYTnuFQYpORBbOywUA,2.5,15,0.1258741258741259,0.1193801052618017,24.0,1.0,1,1,0,0,1,70119.0,214.0
QwawOSEJKaFd5yCYtrN6DQ,4.0,66,0.13084565059365158,0.29875369732948276,677.0,2.0,0,0,0,0,1,70130.0,602.0
z_37EXfWEVMV4telxsbGMw,4.0,140,0.32271410839884157,0.21312368549691424,402.0,1.0,0,0,0,1,0,70130.0,602.0
OrpS_YNDY-pPevfnWXzV2Q,2.5,12,0.0,0.0,14.0,1.0,0,1,0,0,1,70122.0,49.0
DqxSNLrBGwu0WIglOAWZnA,5.0,17,1.2121212121212122,0.4231637806637807,5.0,2.0,1,1,0,1,0,70116.0,227.0
pefdBgay60yn4Wtih7t9lA,4.5,101,0.11446409989594174,0.08971099335409653,466.0,1.0,1,0,0,0,0,70117.0,144.0
kjz72NN70ReOr-SnakKh_Q,1.5,5,0.0,0.0,2.0,1.0,0,0,0,0,0,70126.0,35.0
Vbo4aI3FnETTFSHzV8qBUw,5.0,5,0.0,0.0,0.0,2.0,0,0,0,0,0,70116.0,227.0
2jX71Q0_nAD9X5An84fs_Q,4.5,43,0.18927444794952683,0.34601933840570204,22.0,2.0,0,0,0,1,0,70117.0,144.0
f8iOoNBCwYoHJHvcokphOw,3.5,10,0.262582056892779,0.16095198306595365,16.0,1.0,1,0,0,0,1,70121.0,17.0
XwpjTjy_jwWGAlG_rt1Hrg,5.0,128,0.2983219390926041,0.35765290430740676,108.0,1.0,1,1,0,1,1,70116.0,227.0
